Tempo,ITTC,LASER_BEAM_INDEX,LASER_BEAM_ANGLE_DEGREE,LASER_BEAM_LENGTH,VELOCITY_TOTAL,VELOCITY_AT_LASER_BEAM_DIRECTION
0,100000000.0,84,-113.70028518677044,1.0050909519195557,0.0,-0.0
0,100000000.0,85,-113.45094243433209,0.9899546504020691,0.0,-0.0
0,100000000.0,86,-113.20159968189374,0.9933046698570251,0.0,-0.0
0,100000000.0,87,-112.95225692945539,1.004320740699768,0.0,-0.0
0,100000000.0,88,-112.70291417701704,1.006960153579712,0.0,-0.0
0,100000000.0,89,-112.45357142457868,1.0005316734313965,0.0,-0.0
0,100000000.0,90,-112.20422867214033,0.9485302567481995,0.0,-0.0
0,100000000.0,91,-111.95488591970198,0.9589892625808716,0.0,-0.0
0,100000000.0,92,-111.70554316726363,0.946514904499054,0.0,-0.0
0,100000000.0,93,-111.45620041482528,0.9497945308685303,0.0,-0.0
0,100000000.0,94,-111.20685766238692,0.9506973624229431,0.0,-0.0
0,100000000.0,95,-110.95751490994856,0.9536059498786926,0.0,-0.0
0,100000000.0,96,-110.7081721575102,0.9525483250617981,0.0,-0.0
0,100000000.0,97,-110.45882940507185,0.9407801628112793,0.0,-0.0
0,100000000.0,98,-110.2094866526335,0.948241651058197,0.0,-0.0
0,100000000.0,99,-109.96014390019515,0.9458829164505005,0.0,-0.0
0,100000000.0,100,-109.7108011477568,0.9419189095497131,0.0,-0.0
0,100000000.0,101,-109.46145839531845,0.9357930421829224,0.0,-0.0
0,100000000.0,102,-109.2121156428801,0.9511489272117615,0.0,-0.0
0,100000000.0,103,-108.96277289044174,0.9554799199104309,0.0,-0.0
0,100000000.0,104,-108.71343013800339,0.9675287008285522,0.0,-0.0
0,100000000.0,105,-108.46408738556504,0.9459453821182251,0.0,-0.0
0,100000000.0,106,-108.21474463312667,0.9583142995834351,0.0,-0.0
0,100000000.0,107,-107.96540188068832,0.968431830406189,0.0,-0.0
0,100000000.0,108,-107.71605912824997,0.965819776058197,0.0,-0.0
0,100000000.0,109,-107.46671637581161,0.9401747584342957,0.0,-0.0
0,100000000.0,110,-107.21737362337326,0.9617998600006104,0.0,-0.0
0,100000000.0,111,-106.96803087093491,0.949931800365448,0.0,-0.0
0,100000000.0,112,-106.71868811849656,0.927256166934967,0.0,-0.0
0,100000000.0,113,-106.4693453660582,0.9660035967826843,0.0,-0.0
0,100000000.0,114,-106.22000261361985,0.9510859847068787,0.0,-0.0
0,100000000.0,115,-105.9706598611815,0.9608960151672363,0.0,-0.0
0,100000000.0,116,-105.72131710874315,0.9415238499641418,0.0,-0.0
0,100000000.0,117,-105.47197435630478,0.9622759222984314,0.0,-0.0
0,100000000.0,118,-105.22263160386643,0.9563238024711609,0.0,-0.0
0,100000000.0,119,-104.97328885142808,0.9535761475563049,0.0,-0.0
0,100000000.0,120,-104.72394609898973,0.9458460807800293,0.0,-0.0
0,100000000.0,121,-104.47460334655138,0.9476951360702515,0.0,-0.0
0,100000000.0,122,-104.22526059411302,0.9484369158744812,0.0,-0.0
0,100000000.0,123,-103.97591784167467,0.9529262781143188,0.0,-0.0
0,100000000.0,124,-103.72657508923632,0.901365339756012,0.0,-0.0
0,100000000.0,125,-103.47723233679797,0.8922215700149536,0.0,-0.0
0,100000000.0,126,-103.22788958435962,0.9063298106193542,0.0,-0.0
0,100000000.0,127,-102.97854683192126,0.906126856803894,0.0,-0.0
0,100000000.0,128,-102.72920407948291,0.9104947447776794,0.0,-0.0
0,100000000.0,129,-102.47986132704455,0.8927524089813232,0.0,-0.0
0,100000000.0,130,-102.2305185746062,0.9065152406692505,0.0,-0.0
0,100000000.0,131,-101.98117582216784,0.9155735373497009,0.0,-0.0
0,100000000.0,132,-101.73183306972949,0.8992520570755005,0.0,-0.0
0,100000000.0,133,-101.48249031729114,0.9244846701622009,0.0,-0.0
0,100000000.0,134,-101.23314756485279,0.9003211855888367,0.0,-0.0
0,100000000.0,135,-100.98380481241443,0.9173181653022766,0.0,-0.0
0,100000000.0,136,-100.73446205997608,0.8742555975914001,0.0,-0.0
0,100000000.0,137,-100.48511930753773,0.8899500966072083,0.0,-0.0
0,100000000.0,138,-100.23577655509938,0.9025436043739319,0.0,-0.0
0,100000000.0,139,-99.98643380266103,0.8850802779197693,0.0,-0.0
0,100000000.0,140,-99.73709105022266,0.9003582000732422,0.0,-0.0
0,100000000.0,141,-99.48774829778431,0.9048268795013428,0.0,-0.0
0,100000000.0,142,-99.23840554534596,0.8925286531448364,0.0,-0.0
0,100000000.0,143,-98.9890627929076,0.9046064615249634,0.0,-0.0
0,100000000.0,144,-98.73972004046925,0.9202180504798889,0.0,-0.0
0,100000000.0,145,-98.4903772880309,0.8901904821395874,0.0,-0.0
0,100000000.0,146,-98.24103453559255,0.9070415496826172,0.0,-0.0
0,100000000.0,147,-97.9916917831542,0.9108749032020569,0.0,-0.0
0,100000000.0,148,-97.74234903071584,0.9196467399597168,0.0,-0.0
0,100000000.0,149,-97.49300627827749,0.8971155285835266,0.0,-0.0
0,100000000.0,150,-97.24366352583914,0.9043971300125122,0.0,-0.0
0,100000000.0,151,-96.99432077340079,0.8962679505348206,0.0,-0.0
0,100000000.0,152,-96.74497802096242,0.9140744209289551,0.0,-0.0
0,100000000.0,153,-96.49563526852407,0.9036681056022644,0.0,-0.0
0,100000000.0,154,-96.24629251608572,0.8892791271209717,0.0,-0.0
0,100000000.0,155,-95.99694976364736,0.9223249554634094,0.0,-0.0
0,100000000.0,156,-95.74760701120901,0.8981474041938782,0.0,-0.0
0,100000000.0,157,-95.49826425877066,0.9054219722747803,0.0,-0.0
0,100000000.0,158,-95.24892150633231,0.8961519598960876,0.0,-0.0
0,100000000.0,159,-94.99957875389396,0.9003644585609436,0.0,-0.0
0,100000000.0,160,-94.7502360014556,0.9051210880279541,0.0,-0.0
0,100000000.0,161,-94.50089324901725,0.8845400810241699,0.0,-0.0
0,100000000.0,162,-94.2515504965789,0.9193179607391357,0.0,-0.0
0,100000000.0,163,-94.00220774414053,0.9108613729476929,0.0,-0.0
0,100000000.0,164,-93.75286499170218,0.9044343829154968,0.0,-0.0
0,100000000.0,165,-93.50352223926383,0.8775900602340698,0.0,-0.0
0,100000000.0,166,-93.25417948682548,0.9163796901702881,0.0,-0.0
0,100000000.0,167,-93.00483673438713,0.8896644115447998,0.0,-0.0
0,100000000.0,168,-92.75549398194877,0.8948870301246643,0.0,-0.0
0,100000000.0,169,-92.50615122951042,0.8927916884422302,0.0,-0.0
0,100000000.0,170,-92.25680847707207,0.8886443376541138,0.0,-0.0
0,100000000.0,171,-92.00746572463372,0.9047802686691284,0.0,-0.0
0,100000000.0,172,-91.75812297219537,0.8974719643592834,0.0,-0.0
0,100000000.0,173,-91.50878021975701,0.9107740521430969,0.0,-0.0
0,100000000.0,174,-91.25943746731866,0.9198377132415771,0.0,-0.0
0,100000000.0,175,-91.0100947148803,0.8874484896659851,0.0,-0.0
0,100000000.0,176,-90.76075196244194,0.9093925356864929,0.0,-0.0
0,100000000.0,177,-90.51140921000359,0.8905050754547119,0.0,-0.0
0,100000000.0,178,-90.26206645756524,0.9080910682678223,0.0,-0.0
0,100000000.0,179,-90.01272370512689,0.8822054266929626,0.0,-0.0
0,100000000.0,180,-89.76338095268854,0.8996841311454773,0.0,0.0
0,100000000.0,181,-89.51403820025018,0.9068672060966492,0.0,0.0
0,100000000.0,182,-89.26469544781183,0.9022504687309265,0.0,0.0
0,100000000.0,183,-89.01535269537348,0.9025040864944458,0.0,0.0
0,100000000.0,184,-88.76600994293513,0.8908067345619202,0.0,0.0
0,100000000.0,185,-88.51666719049678,0.903247058391571,0.0,0.0
0,100000000.0,186,-88.26732443805841,0.8918337821960449,0.0,0.0
0,100000000.0,187,-88.01798168562006,0.9021880626678467,0.0,0.0
0,100000000.0,188,-87.7686389331817,0.9081316590309143,0.0,0.0
0,100000000.0,189,-87.51929618074335,0.8981136083602905,0.0,0.0
0,100000000.0,190,-87.269953428305,0.9021580219268799,0.0,0.0
0,100000000.0,191,-87.02061067586665,0.8913394808769226,0.0,0.0
0,100000000.0,192,-86.7712679234283,0.8984827995300293,0.0,0.0
0,100000000.0,193,-86.52192517098995,0.8818621039390564,0.0,0.0
0,100000000.0,194,-86.2725824185516,0.9032009840011597,0.0,0.0
0,100000000.0,195,-86.02323966611324,0.891516923904419,0.0,0.0
0,100000000.0,196,-85.77389691367489,0.8975304961204529,0.0,0.0
0,100000000.0,197,-85.52455416123654,0.9070022106170654,0.0,0.0
0,100000000.0,198,-85.27521140879817,0.905985414981842,0.0,0.0
0,100000000.0,199,-85.02586865635982,0.8902780413627625,0.0,0.0
0,100000000.0,200,-84.77652590392147,0.8972117900848389,0.0,0.0
0,100000000.0,201,-84.52718315148311,0.9149289131164551,0.0,0.0
0,100000000.0,202,-84.27784039904476,0.8995840549468994,0.0,0.0
0,100000000.0,203,-84.02849764660641,0.9177963733673096,0.0,0.0
0,100000000.0,204,-83.77915489416806,0.8954867124557495,0.0,0.0
0,100000000.0,205,-83.5298121417297,0.8914933800697327,0.0,0.0
0,100000000.0,206,-83.28046938929135,0.8907220363616943,0.0,0.0
0,100000000.0,207,-83.031126636853,0.881564736366272,0.0,0.0
0,100000000.0,208,-82.78178388441465,0.8953388333320618,0.0,0.0
0,100000000.0,209,-82.53244113197628,0.898273766040802,0.0,0.0
0,100000000.0,210,-82.28309837953793,0.9209276437759399,0.0,0.0
0,100000000.0,211,-82.03375562709958,0.8980309367179871,0.0,0.0
0,100000000.0,212,-81.78441287466123,0.9027631282806396,0.0,0.0
0,100000000.0,213,-81.53507012222288,0.9111095666885376,0.0,0.0
0,100000000.0,214,-81.28572736978452,0.890833854675293,0.0,0.0
0,100000000.0,215,-81.03638461734617,0.9019938111305237,0.0,0.0
0,100000000.0,216,-80.78704186490782,0.914554238319397,0.0,0.0
0,100000000.0,217,-80.53769911246947,0.9064613580703735,0.0,0.0
0,100000000.0,218,-80.28835636003112,0.8906089067459106,0.0,0.0
0,100000000.0,219,-80.03901360759276,0.9220921397209167,0.0,0.0
0,100000000.0,220,-79.78967085515441,0.8935913443565369,0.0,0.0
0,100000000.0,221,-79.54032810271605,0.9011819958686829,0.0,0.0
0,100000000.0,222,-79.2909853502777,0.8958380818367004,0.0,0.0
0,100000000.0,223,-79.04164259783934,0.8997194766998291,0.0,0.0
0,100000000.0,224,-78.79229984540099,0.8936187624931335,0.0,0.0
0,100000000.0,225,-78.54295709296264,0.8875948786735535,0.0,0.0
0,100000000.0,226,-78.29361434052429,0.8873246312141418,0.0,0.0
0,100000000.0,227,-78.04427158808593,0.8976562023162842,0.0,0.0
0,100000000.0,228,-77.79492883564758,0.8879007697105408,0.0,0.0
0,100000000.0,229,-77.54558608320923,0.9175577163696289,0.0,0.0
0,100000000.0,230,-77.29624333077088,0.9230688810348511,0.0,0.0
0,100000000.0,231,-77.04690057833253,0.9082565903663635,0.0,0.0
0,100000000.0,232,-76.79755782589416,0.9329314827919006,0.0,0.0
0,100000000.0,233,-76.54821507345581,0.8988258242607117,0.0,0.0
0,100000000.0,234,-76.29887232101746,0.9160023331642151,0.0,0.0
0,100000000.0,235,-76.0495295685791,0.9135265350341797,0.0,0.0
0,100000000.0,236,-75.80018681614075,0.8947793841362,0.0,0.0
0,100000000.0,237,-75.5508440637024,0.9018300771713257,0.0,0.0
0,100000000.0,238,-75.30150131126405,0.9111108183860779,0.0,0.0
0,100000000.0,239,-75.0521585588257,0.8926749229431152,0.0,0.0
0,100000000.0,240,-74.80281580638734,0.8807051777839661,0.0,0.0
0,100000000.0,241,-74.55347305394899,0.8954976201057434,0.0,0.0
0,100000000.0,242,-74.30413030151064,0.9068978428840637,0.0,0.0
0,100000000.0,243,-74.05478754907229,0.8959453105926514,0.0,0.0
0,100000000.0,244,-73.80544479663392,0.8924493193626404,0.0,0.0
0,100000000.0,245,-73.55610204419557,0.913609504699707,0.0,0.0
0,100000000.0,246,-73.30675929175722,0.9000058174133301,0.0,0.0
0,100000000.0,247,-73.05741653931887,0.9025630354881287,0.0,0.0
0,100000000.0,248,-72.80807378688051,0.89167720079422,0.0,0.0
0,100000000.0,249,-72.55873103444216,0.9092386960983276,0.0,0.0
0,100000000.0,250,-72.30938828200381,0.8839961290359497,0.0,0.0
0,100000000.0,251,-72.06004552956546,0.9099066257476807,0.0,0.0
0,100000000.0,252,-71.8107027771271,0.9053829312324524,0.0,0.0
0,100000000.0,253,-71.56136002468875,0.8954445719718933,0.0,0.0
0,100000000.0,254,-71.3120172722504,0.8985828757286072,0.0,0.0
0,100000000.0,255,-71.06267451981203,0.9593446850776672,0.0,0.0
0,100000000.0,256,-70.81333176737368,0.9621321558952332,0.0,0.0
0,100000000.0,257,-70.56398901493533,0.9542076587677002,0.0,0.0
0,100000000.0,258,-70.31464626249698,0.954879641532898,0.0,0.0
0,100000000.0,259,-70.06530351005863,0.949704647064209,0.0,0.0
0,100000000.0,260,-69.81596075762027,0.9534735083580017,0.0,0.0
0,100000000.0,261,-69.56661800518192,0.9479114413261414,0.0,0.0
0,100000000.0,262,-69.31727525274357,0.9633419513702393,0.0,0.0
0,100000000.0,263,-69.06793250030522,0.9594448208808899,0.0,0.0
0,100000000.0,264,-68.81858974786687,0.9529222846031189,0.0,0.0
0,100000000.0,265,-68.56924699542851,0.9430826306343079,0.0,0.0
0,100000000.0,266,-68.31990424299016,0.9589555859565735,0.0,0.0
0,100000000.0,267,-68.0705614905518,0.9243584275245667,0.0,0.0
0,100000000.0,268,-67.82121873811344,0.9407662153244019,0.0,0.0
0,100000000.0,269,-67.57187598567509,0.9552006125450134,0.0,0.0
0,100000000.0,270,-67.32253323323674,0.9630135297775269,0.0,0.0
0,100000000.0,271,-67.07319048079839,0.9620640873908997,0.0,0.0
0,100000000.0,272,-66.82384772836004,0.9474287629127502,0.0,0.0
0,100000000.0,273,-66.57450497592168,0.9550732374191284,0.0,0.0
0,100000000.0,274,-66.32516222348333,0.9503782391548157,0.0,0.0
0,100000000.0,275,-66.07581947104498,0.939371645450592,0.0,0.0
0,100000000.0,276,-65.82647671860663,0.9572859406471252,0.0,0.0
0,100000000.0,277,-65.57713396616828,0.9460647702217102,0.0,0.0
0,100000000.0,278,-65.32779121372991,0.9422091245651245,0.0,0.0
0,100000000.0,279,-65.07844846129156,0.9720979332923889,0.0,0.0
0,100000000.0,280,-64.8291057088532,0.9487343430519104,0.0,0.0
0,100000000.0,281,-64.57976295641485,0.9368242025375366,0.0,0.0
0,100000000.0,282,-64.3304202039765,0.9451056718826294,0.0,0.0
0,100000000.0,283,-64.08107745153815,0.9580637216567993,0.0,0.0
0,100000000.0,284,-63.8317346990998,0.9464833736419678,0.0,0.0
0,100000000.0,285,-63.582391946661446,0.932754397392273,0.0,0.0
0,100000000.0,286,-63.33304919422309,0.9605664610862732,0.0,0.0
0,100000000.0,287,-63.083706441784734,0.9428874850273132,0.0,0.0
0,100000000.0,288,-62.83436368934638,0.9940775036811829,0.0,0.0
0,100000000.0,289,-62.58502093690803,0.9913449883460999,0.0,0.0
0,100000000.0,290,-62.33567818446968,0.9948341846466064,0.0,0.0
0,100000000.0,291,-62.086335432031326,0.9918698072433472,0.0,0.0
0,100000000.0,292,-61.836992679592974,1.003303050994873,0.0,0.0
0,100000000.0,293,-61.587649927154615,1.004905343055725,0.0,0.0
0,100000000.0,294,-61.33830717471626,0.987069308757782,0.0,0.0
0,100000000.0,295,-61.08896442227791,1.001461386680603,0.0,0.0
0,100000000.0,296,-60.83962166983956,1.011451244354248,0.0,0.0
0,100000000.0,297,-60.59027891740121,0.9980824589729309,0.0,0.0
0,100000000.0,298,-60.34093616496285,0.9877686500549316,0.0,0.0
0,100000000.0,299,-60.091593412524496,1.0172715187072754,0.0,0.0
0,100000000.0,300,-59.842250660086144,1.0126030445098877,0.0,0.0
0,100000000.0,301,-59.59290790764779,1.0131484270095825,0.0,0.0
0,100000000.0,302,-59.34356515520944,0.9896864891052246,0.0,0.0
0,100000000.0,303,-59.09422240277109,0.9966867566108704,0.0,0.0
0,100000000.0,304,-58.84487965033273,0.9971315264701843,0.0,0.0
0,100000000.0,305,-58.59553689789438,1.0022387504577637,0.0,0.0
0,100000000.0,306,-58.346194145456025,1.0044512748718262,0.0,0.0
0,100000000.0,307,-58.09685139301767,1.0039869546890259,0.0,0.0
0,100000000.0,308,-57.84750864057932,0.9899733662605286,0.0,0.0
0,100000000.0,309,-57.59816588814097,1.0150765180587769,0.0,0.0
0,100000000.0,310,-57.34882313570261,1.0276650190353394,0.0,0.0
0,100000000.0,311,-57.09948038326426,1.0476946830749512,0.0,0.0
0,100000000.0,312,-56.850137630825905,1.040621042251587,0.0,0.0
0,100000000.0,313,-56.60079487838755,1.0639917850494385,0.0,0.0
0,100000000.0,314,-56.3514521259492,1.0458909273147583,0.0,0.0
0,100000000.0,315,-56.10210937351085,1.0520803928375244,0.0,0.0
0,100000000.0,316,-55.85276662107249,1.058042049407959,0.0,0.0
0,100000000.0,317,-55.60342386863414,1.04692542552948,0.0,0.0
0,100000000.0,318,-55.354081116195786,1.0512261390686035,0.0,0.0
0,100000000.0,319,-55.104738363757434,1.0571426153182983,0.0,0.0
0,100000000.0,320,-54.85539561131908,1.0263668298721313,0.0,0.0
0,100000000.0,321,-54.60605285888072,1.0452204942703247,0.0,0.0
0,100000000.0,322,-54.35671010644237,1.0464190244674683,0.0,0.0
0,100000000.0,323,-54.10736735400402,1.0784021615982056,0.0,0.0
0,100000000.0,324,-53.85802460156567,1.028525948524475,0.0,0.0
0,100000000.0,325,-53.608681849127315,1.055526852607727,0.0,0.0
0,100000000.0,326,-53.35933909668896,1.0374995470046997,0.0,0.0
0,100000000.0,327,-53.109996344250604,1.0501540899276733,0.0,0.0
0,100000000.0,328,-52.86065359181225,1.0874639749526978,0.0,0.0
0,100000000.0,329,-52.6113108393739,1.1077959537506104,0.0,0.0
0,100000000.0,330,-52.36196808693555,1.1049057245254517,0.0,0.0
0,100000000.0,331,-52.112625334497196,1.1076713800430298,0.0,0.0
0,100000000.0,332,-51.863282582058844,1.0741764307022095,0.0,0.0
0,100000000.0,333,-51.613939829620485,1.0966564416885376,0.0,0.0
0,100000000.0,334,-51.36459707718213,1.0901397466659546,0.0,0.0
0,100000000.0,335,-51.11525432474378,1.1096510887145996,0.0,0.0
0,100000000.0,336,-50.86591157230543,1.09263014793396,0.0,0.0
0,100000000.0,337,-50.61656881986708,1.1034413576126099,0.0,0.0
0,100000000.0,338,-50.36722606742872,1.0870647430419922,0.0,0.0
0,100000000.0,339,-50.117883314990365,1.1004810333251953,0.0,0.0
0,100000000.0,340,-49.86854056255201,1.0871087312698364,0.0,0.0
0,100000000.0,341,-49.61919781011366,1.0997945070266724,0.0,0.0
0,100000000.0,342,-49.36985505767531,1.1467927694320679,0.0,0.0
0,100000000.0,343,-49.12051230523696,1.148800015449524,0.0,0.0
0,100000000.0,344,-48.8711695527986,1.152432918548584,0.0,0.0
0,100000000.0,345,-48.621826800360246,1.1542894840240479,0.0,0.0
0,100000000.0,346,-48.372484047921894,1.1490617990493774,0.0,0.0
0,100000000.0,347,-48.12314129548354,1.1514421701431274,0.0,0.0
0,100000000.0,348,-47.87379854304519,1.166340947151184,0.0,0.0
0,100000000.0,349,-47.62445579060684,1.1534217596054077,0.0,0.0
0,100000000.0,350,-47.37511303816848,1.153306245803833,0.0,0.0
0,100000000.0,351,-47.12577028573013,1.1534456014633179,0.0,0.0
0,100000000.0,352,-46.876427533291775,1.1533781290054321,0.0,0.0
0,100000000.0,353,-46.62708478085342,1.1407138109207153,0.0,0.0
0,100000000.0,354,-46.37774202841507,1.201276183128357,0.0,0.0
0,100000000.0,355,-46.12839927597672,1.1945767402648926,0.0,0.0
0,100000000.0,356,-45.87905652353836,1.2110000848770142,0.0,0.0
0,100000000.0,357,-45.62971377110001,1.2145724296569824,0.0,0.0
0,100000000.0,358,-45.380371018661656,1.1993733644485474,0.0,0.0
0,100000000.0,359,-45.1310282662233,1.1854442358016968,0.0,0.0
0,100000000.0,360,-44.88168551378495,1.2112079858779907,0.0,0.0
0,100000000.0,361,-44.63234276134659,1.185784101486206,0.0,0.0
0,100000000.0,362,-44.38300000890824,1.1991477012634277,0.0,0.0
0,100000000.0,363,-44.13365725646989,1.2085524797439575,0.0,0.0
0,100000000.0,364,-43.884314504031536,1.2160968780517578,0.0,0.0
0,100000000.0,365,-43.634971751593184,1.2501845359802246,0.0,0.0
0,100000000.0,366,-43.38562899915483,1.2232476472854614,0.0,0.0
0,100000000.0,367,-43.13628624671647,1.2526143789291382,0.0,0.0
0,100000000.0,368,-42.88694349427812,1.2635705471038818,0.0,0.0
0,100000000.0,369,-42.63760074183977,1.2606682777404785,0.0,0.0
0,100000000.0,370,-42.38825798940142,1.2496271133422852,0.0,0.0
0,100000000.0,371,-42.138915236963065,1.256438136100769,0.0,0.0
0,100000000.0,372,-41.88957248452471,1.255533218383789,0.0,0.0
0,100000000.0,373,-41.640229732086354,1.2627475261688232,0.0,0.0
0,100000000.0,374,-41.390886979648,1.26019287109375,0.0,0.0
0,100000000.0,375,-41.14154422720965,1.3146194219589233,0.0,0.0
0,100000000.0,376,-40.8922014747713,1.2858644723892212,0.0,0.0
